procurement_id,procurement_date,day_of_week,is_sunday_procurement,school_id,vendor_name,vendor_group,food_category,raw_grain_type,quantity_kg,total_cost_inr,cost_per_kg,payment_status
MDM008029,2025-08-22,Friday,0,SCH0552,Sharma Traders,Sharma Group,Pulses / Dal,Daal,45.7,4113.0,90.0,PENDING
MDM009118,2025-08-22,Friday,0,SCH0567,Singh Agro,Singh Group,Pulses / Dal,dal,23.4,2106.0,90.0,
MDM002159,2025-08-22,Friday,0,SCH0570,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,15.2,1824.0,120.0,DUE
MDM006869,2025-08-23,Saturday,0,SCH0011,Goyal Enterprises,Goyal Group,Pulses / Dal,Pulses,20.4,1836.0,90.0,PAID
MDM002539,2025-08-23,Saturday,0,SCH0092,Kumar Supplies,Kumar Supplies Group,Wheat,Atta,17.2,516.0,30.0,PENDING
MDM005350,2025-08-23,Saturday,0,SCH0106,Singh Brothers,Singh Group,Pulses / Dal,Lentils,33.7,3033.0,90.0,PENDING
MDM005710,2025-08-23,Saturday,0,SCH0114,Sharma & Sons,Sharma Group,Rice,Chawal,46.2,1848.0,40.0,
MDM000329,2025-08-23,Saturday,0,SCH0121,Sharma & Sons,Sharma Group,Rice,RICE,49.5,1980.0,40.0,PENDING
MDM006915,2025-08-23,Saturday,0,SCH0127,S. Agro Works,Singh Group,Wheat,Wheat,56.6,1698.0,30.0,DUE
MDM002280,2025-08-23,Saturday,0,SCH0154,Sharma & Sons,Sharma Group,Rice,chawal,58.3,2332.0,40.0,PAID
MDM005098,2025-08-23,Saturday,0,SCH0178,Goyal Enterprises,Goyal Group,Mustard Oil,Cooking Oil,35.6,4272.0,120.0,PAID
MDM002046,2025-08-23,Saturday,0,SCH0204,Kumar General Store,Kumar Group,Mustard Oil,Mustard Oil,16.6,1992.0,120.0,PAID
MDM008473,2025-08-23,Saturday,0,SCH0213,Goyal Rice Mill,Goyal Group,Rice,Chawal,35.9,1436.0,40.0,DUE
MDM001509,2025-08-23,Saturday,0,SCH0225,Singh Brothers,Singh Group,Mustard Oil,Mustard Oil,36.5,4380.0,120.0,
MDM010459,2025-08-23,Saturday,0,SCH0230,Sharma Traders,Sharma Group,Rice,Chawal,56.0,2240.0,40.0,
MDM004623,2025-08-23,Saturday,0,SCH0232,S. Agro Works,Singh Group,Wheat,Wheat,28.8,864.0,30.0,DUE
MDM000676,2025-08-23,Saturday,0,SCH0246,Goyal Enterprises,Goyal Group,Rice,RICE,36.9,1476.0,40.0,PAID
MDM008692,2025-08-23,Saturday,0,SCH0261,Kumar General Store,Kumar Group,Rice,Rice,51.5,2060.0,40.0,PENDING
MDM009328,2025-08-23,Saturday,0,SCH0276,Goyal Rice Mill,Goyal Group,Wheat,gehun,10.7,321.0,30.0,PENDING
MDM011128,2025-08-23,Saturday,0,SCH0325,Kumar Supplies,Kumar Supplies Group,Rice,Rice,22.5,900.0,40.0,DUE
MDM005659,2025-08-23,Saturday,0,SCH0334,S. Agro Works,Singh Group,Rice,Chawal,20.1,804.0,40.0,PAID
MDM010394,2025-08-23,Saturday,0,SCH0349,Kumar & Co.,Kumar Group,Rice,Chawal,12.7,508.0,40.0,PENDING
MDM010038,2025-08-23,Saturday,0,SCH0386,Goyal Rice Mill,Goyal Group,Pulses / Dal,Daal,17.6,1584.0,90.0,PENDING
MDM003984,2025-08-23,Saturday,0,SCH0434,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,dal,52.1,4689.0,90.0,DUE
MDM010885,2025-08-23,Saturday,0,SCH0447,Singh Agro,Singh Group,Mustard Oil,Oil,52.0,6240.0,120.0,PENDING
MDM005096,2025-08-23,Saturday,0,SCH0455,Kumar & Co.,Kumar Group,Wheat,Gehun,40.3,1209.0,30.0,PAID
MDM005994,2025-08-23,Saturday,0,SCH0460,Sharma Traders,Sharma Group,Rice,Chawal,17.5,700.0,40.0,
MDM006808,2025-08-23,Saturday,0,SCH0461,Goyal Rice Mill,Goyal Group,Wheat,Gehun,42.2,1266.0,30.0,
MDM008006,2025-08-23,Saturday,0,SCH0485,Kumar General Store,Kumar Group,Mustard Oil,Mustard Oil,18.2,2184.0,120.0,PAID
MDM011176,2025-08-23,Saturday,0,SCH0507,Sharma Traders,Sharma Group,Pulses / Dal,Pulses,33.8,3042.0,90.0,PENDING
MDM002472,2025-08-23,Saturday,0,SCH0532,Singh Brothers,Singh Group,Pulses / Dal,Lentils,27.4,2466.0,90.0,DUE
MDM000236,2025-08-23,Saturday,0,SCH0545,Sharma Traders,Sharma Group,Pulses / Dal,Dal,34.5,3105.0,90.0,PENDING
MDM008287,2025-08-23,Saturday,0,SCH0557,Sharma Traders,Sharma Group,Pulses / Dal,Dal,,1440.0,,PENDING
MDM007820,2025-08-23,Saturday,0,SCH0562,Singh Brothers,Singh Group,Wheat,Wheat,,324.0,,PENDING
MDM002830,2025-08-23,Saturday,0,SCH0573,Singh Agro,Singh Group,Pulses / Dal,Dal,31.5,2835.0,90.0,DUE
MDM005204,2025-08-24,Sunday,1,SCH0005,Singh Brothers,Singh Group,Mustard Oil,Mustard Oil,11.0,1320.0,120.0,
MDM010059,2025-08-24,Sunday,1,SCH0013,Singh Brothers,Singh Group,Pulses / Dal,Dal,14.6,1314.0,90.0,DUE
MDM006051,2025-08-24,Sunday,1,SCH0048,S. Agro Works,Singh Group,Pulses / Dal,Daal,12.9,1161.0,90.0,PAID
MDM009777,2025-08-24,Sunday,1,SCH0052,Goyal Rice Mill,Goyal Group,Mustard Oil,Oil,,2136.0,,PENDING
MDM004101,2025-08-24,Sunday,1,SCH0056,Singh Brothers,Singh Group,Mustard Oil,Sarson Tel,16.5,1980.0,120.0,PAID
MDM011698,2025-08-24,Sunday,1,SCH0062,Goyal Enterprises,Goyal Group,Wheat,gehun,33.3,999.0,30.0,
MDM003934,2025-08-24,Sunday,1,SCH0084,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Oil,33.0,3960.0,120.0,PAID
MDM001535,2025-08-24,Sunday,1,SCH0105,S. Agro Works,Singh Group,Rice,Rice,35.5,1420.0,40.0,DUE
MDM001016,2025-08-24,Sunday,1,SCH0159,Sharma Traders,Sharma Group,Mustard Oil,Mustard Oil,46.0,5520.0,120.0,PAID
MDM002967,2025-08-24,Sunday,1,SCH0181,Goyal Rice Mill,Goyal Group,Rice,RICE,23.1,924.0,40.0,PENDING
MDM008033,2025-08-24,Sunday,1,SCH0190,Goyal Enterprises,Goyal Group,Pulses / Dal,Lentils,48.2,,,PAID
MDM006877,2025-08-24,Sunday,1,SCH0201,Kumar & Co.,Kumar Group,Rice,Chawal,53.8,2152.0,40.0,
MDM000602,2025-08-24,Sunday,1,SCH0232,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,,6480.0,,PENDING
MDM001217,2025-08-24,Sunday,1,SCH0246,Goyal Rice Mill,Goyal Group,Pulses / Dal,dal,24.0,2160.0,90.0,PENDING
MDM001309,2025-08-24,Sunday,1,SCH0258,Kumar & Co.,Kumar Group,Rice,RICE,49.9,1996.0,40.0,PAID
MDM008676,2025-08-24,Sunday,1,SCH0270,Sharma Traders,Sharma Group,Mustard Oil,Mustard Oil,44.4,5328.0,120.0,PAID
MDM001595,2025-08-24,Sunday,1,SCH0291,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,18.5,2220.0,120.0,PAID
MDM003851,2025-08-24,Sunday,1,SCH0297,Goyal Enterprises,Goyal Group,Pulses / Dal,Lentils,,2376.0,,PAID
MDM002629,2025-08-24,Sunday,1,SCH0300,Sharma Traders,Sharma Group,Wheat,gehun,13.8,414.0,30.0,PENDING
MDM007858,2025-08-24,Sunday,1,SCH0344,Singh Brothers,Singh Group,Wheat,Atta,,,,PAID
MDM005449,2025-08-24,Sunday,1,SCH0347,Sharma & Sons,Sharma Group,Mustard Oil,Sarson Tel,,7176.0,,DUE
MDM001579,2025-08-24,Sunday,1,SCH0364,Sharma Traders,Sharma Group,Pulses / Dal,Lentils,57.3,5157.0,90.0,
MDM007383,2025-08-24,Sunday,1,SCH0367,Goyal Rice Mill,Goyal Group,Pulses / Dal,dal,48.9,4401.0,90.0,DUE
MDM002501,2025-08-24,Sunday,1,SCH0380,Singh Brothers,Singh Group,Pulses / Dal,dal,20.6,1854.0,90.0,DUE
MDM004559,2025-08-24,Sunday,1,SCH0389,Kumar Supplies,Kumar Supplies Group,Wheat,WHEAT,17.4,522.0,30.0,DUE
MDM009265,2025-08-24,Sunday,1,SCH0391,Goyal Rice Mill,Goyal Group,Wheat,Gehun,55.9,1677.0,30.0,DUE
MDM003038,2025-08-24,Sunday,1,SCH0399,Goyal Rice Mill,Goyal Group,Mustard Oil,Oil,43.3,5196.0,120.0,PAID
MDM002766,2025-08-24,Sunday,1,SCH0405,Sharma Traders,Sharma Group,Wheat,Wheat,55.0,1650.0,30.0,PENDING
MDM006684,2025-08-24,Sunday,1,SCH0409,Goyal Rice Mill,Goyal Group,Wheat,Wheat,51.4,1542.0,30.0,
MDM011752,2025-08-24,Sunday,1,SCH0436,S. Agro Works,Singh Group,Wheat,Wheat,12.9,387.0,30.0,PENDING
MDM002855,2025-08-24,Sunday,1,SCH0471,Kumar & Co.,Kumar Group,Rice,RICE,32.0,1280.0,40.0,PENDING
MDM006279,2025-08-24,Sunday,1,SCH0473,Goyal Rice Mill,Goyal Group,Rice,RICE,44.4,,,DUE
MDM001082,2025-08-24,Sunday,1,SCH0482,Singh Agro,Singh Group,Wheat,Wheat,18.7,561.0,30.0,
MDM008134,2025-08-24,Sunday,1,SCH0500,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Pulses,19.2,1728.0,90.0,PAID
MDM011172,2025-08-24,Sunday,1,SCH0502,Goyal Rice Mill,Goyal Group,Pulses / Dal,Lentils,53.8,4842.0,90.0,PAID
MDM000110,2025-08-24,Sunday,1,SCH0510,Singh Agro,Singh Group,Rice,Rice,27.4,1096.0,40.0,
MDM007748,2025-08-24,Sunday,1,SCH0532,Kumar & Co.,Kumar Group,Wheat,WHEAT,,1140.0,,PAID
MDM004283,2025-08-24,Sunday,1,SCH0540,Kumar & Co.,Kumar Group,Pulses / Dal,Lentils,10.6,954.0,90.0,PENDING
MDM000871,2025-08-24,Sunday,1,SCH0545,Kumar General Store,Kumar Group,Rice,chawal,59.1,2364.0,40.0,
MDM010043,2025-08-24,Sunday,1,SCH0555,Kumar General Store,Kumar Group,Rice,Rice,19.4,776.0,40.0,PAID
MDM001141,2025-08-24,Sunday,1,SCH0568,Goyal Rice Mill,Goyal Group,Mustard Oil,Cooking Oil,57.0,6840.0,120.0,
MDM003922,2025-08-24,Sunday,1,SCH0574,S. Agro Works,Singh Group,Rice,Rice,52.4,,,PENDING
MDM002313,2025-08-24,Sunday,1,SCH0585,Singh Brothers,Singh Group,Wheat,WHEAT,28.5,855.0,30.0,DUE
MDM003534,2025-08-24,Sunday,1,SCH0589,Sharma Traders,Sharma Group,Pulses / Dal,Lentils,,1440.0,,DUE
MDM008672,2025-08-24,Sunday,1,SCH0590,Goyal Rice Mill,Goyal Group,Rice,chawal,12.9,516.0,40.0,PENDING
MDM006020,2025-08-25,Monday,0,SCH0014,Kumar & Co.,Kumar Group,Rice,Rice,,2332.0,,
MDM005999,2025-08-25,Monday,0,SCH0028,Sharma Traders,Sharma Group,Mustard Oil,Sarson Tel,25.3,3036.0,120.0,PAID
MDM007706,2025-08-25,Monday,0,SCH0038,S. Agro Works,Singh Group,Pulses / Dal,Dal,22.9,2061.0,90.0,PAID
MDM006403,2025-08-25,Monday,0,SCH0090,Sharma & Sons,Sharma Group,Pulses / Dal,Pulses,33.6,3024.0,90.0,
MDM002681,2025-08-25,Monday,0,SCH0093,Goyal Rice Mill,Goyal Group,Mustard Oil,Oil,28.4,3408.0,120.0,PAID
MDM009556,2025-08-25,Monday,0,SCH0134,Goyal Enterprises,Goyal Group,Mustard Oil,Mustard Oil,50.7,6084.0,120.0,PENDING
MDM000399,2025-08-25,Monday,0,SCH0159,Goyal Rice Mill,Goyal Group,Mustard Oil,Mustard Oil,54.0,6480.0,120.0,DUE
MDM001396,2025-08-25,Monday,0,SCH0166,Sharma Traders,Sharma Group,Wheat,Atta,30.6,918.0,30.0,PAID
MDM002322,2025-08-25,Monday,0,SCH0199,Singh Brothers,Singh Group,Mustard Oil,Oil,15.5,1860.0,120.0,
MDM011244,2025-08-25,Monday,0,SCH0200,Kumar Supplies,Kumar Supplies Group,Wheat,Gehun,21.0,630.0,30.0,PAID
MDM011782,2025-08-25,Monday,0,SCH0226,Singh Agro,Singh Group,Rice,Rice,41.7,1668.0,40.0,PAID
MDM008885,2025-08-25,Monday,0,SCH0238,Singh Brothers,Singh Group,Pulses / Dal,Daal,12.8,1152.0,90.0,PENDING
MDM003810,2025-08-25,Monday,0,SCH0248,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Pulses,40.4,3636.0,90.0,DUE
MDM001855,2025-08-25,Monday,0,SCH0260,Goyal Rice Mill,Goyal Group,Mustard Oil,Sarson Tel,25.8,3096.0,120.0,PAID
MDM003985,2025-08-25,Monday,0,SCH0275,Goyal Rice Mill,Goyal Group,Rice,Rice,13.5,540.0,40.0,DUE
MDM009072,2025-08-25,Monday,0,SCH0276,Sharma Traders,Sharma Group,Mustard Oil,Mustard Oil,,1776.0,,PENDING
MDM000175,2025-08-25,Monday,0,SCH0293,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Cooking Oil,42.0,5040.0,120.0,PAID
MDM005333,2025-08-25,Monday,0,SCH0305,Kumar General Store,Kumar Group,Mustard Oil,Mustard Oil,27.8,3336.0,120.0,DUE
MDM003999,2025-08-25,Monday,0,SCH0306,S. Agro Works,Singh Group,Wheat,Atta,31.8,954.0,30.0,DUE
MDM005937,2025-08-25,Monday,0,SCH0308,Sharma Traders,Sharma Group,Rice,Chawal,,,,PENDING
MDM009563,2025-08-25,Monday,0,SCH0322,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Sarson Tel,51.3,6156.0,120.0,PAID
MDM001256,2025-08-25,Monday,0,SCH0334,Kumar & Co.,Kumar Group,Pulses / Dal,Lentils,48.5,4365.0,90.0,
MDM000325,2025-08-25,Monday,0,SCH0433,Singh Agro,Singh Group,Rice,RICE,40.1,1604.0,40.0,PAID
MDM009706,2025-08-25,Monday,0,SCH0464,Goyal Rice Mill,Goyal Group,Wheat,Atta,16.3,489.0,30.0,PENDING
MDM006545,2025-08-25,Monday,0,SCH0477,Singh Agro,Singh Group,Pulses / Dal,Daal,38.9,3501.0,90.0,PENDING
MDM007642,2025-08-25,Monday,0,SCH0532,Kumar General Store,Kumar Group,Rice,chawal,,1732.0,,PAID
MDM011769,2025-08-25,Monday,0,SCH0535,Sharma & Sons,Sharma Group,Rice,RICE,43.8,1752.0,40.0,
MDM004725,2025-08-25,Monday,0,SCH0540,Goyal Rice Mill,Goyal Group,Mustard Oil,Oil,43.8,5256.0,120.0,PAID
MDM003712,2025-08-25,Monday,0,SCH0591,Sharma & Sons,Sharma Group,Wheat,Atta,20.0,600.0,30.0,PENDING
MDM003493,2025-08-25,Monday,0,SCH0592,Goyal Rice Mill,Goyal Group,Rice,RICE,44.4,1776.0,40.0,DUE
MDM000229,2025-08-26,Tuesday,0,SCH0016,S. Agro Works,Singh Group,Pulses / Dal,Pulses,24.8,2232.0,90.0,PAID
MDM007986,2025-08-26,Tuesday,0,SCH0040,Kumar Supplies,Kumar Supplies Group,Wheat,WHEAT,,1731.0,,
MDM003706,2025-08-26,Tuesday,0,SCH0056,Goyal Rice Mill,Goyal Group,Rice,chawal,36.5,1460.0,40.0,PENDING
MDM001194,2025-08-26,Tuesday,0,SCH0073,Goyal Enterprises,Goyal Group,Wheat,Wheat,41.5,1245.0,30.0,PAID
MDM001265,2025-08-26,Tuesday,0,SCH0091,Goyal Rice Mill,Goyal Group,Wheat,Atta,,309.0,,PAID
MDM009581,2025-08-26,Tuesday,0,SCH0100,Sharma & Sons,Sharma Group,Mustard Oil,Oil,38.4,,,DUE
MDM004605,2025-08-26,Tuesday,0,SCH0125,Goyal Enterprises,Goyal Group,Pulses / Dal,Dal,14.6,1314.0,90.0,DUE
MDM007432,2025-08-26,Tuesday,0,SCH0141,Kumar General Store,Kumar Group,Mustard Oil,Cooking Oil,13.2,1584.0,120.0,DUE
MDM000696,2025-08-26,Tuesday,0,SCH0163,Goyal Rice Mill,Goyal Group,Pulses / Dal,dal,55.0,4950.0,90.0,PAID
MDM003183,2025-08-26,Tuesday,0,SCH0166,Kumar Supplies,Kumar Supplies Group,Mustard Oil,Mustard Oil,28.1,3372.0,120.0,PAID
MDM001955,2025-08-26,Tuesday,0,SCH0184,Goyal Rice Mill,Goyal Group,Rice,Chawal,,1588.0,,PENDING
MDM009797,2025-08-26,Tuesday,0,SCH0184,Goyal Rice Mill,Goyal Group,Wheat,WHEAT,14.8,,,
MDM007352,2025-08-26,Tuesday,0,SCH0188,Singh Agro,Singh Group,Rice,Chawal,47.2,1888.0,40.0,PAID
MDM009976,2025-08-26,Tuesday,0,SCH0197,Singh Agro,Singh Group,Pulses / Dal,Pulses,19.5,1755.0,90.0,PENDING
MDM010507,2025-08-26,Tuesday,0,SCH0215,Sharma Traders,Sharma Group,Pulses / Dal,Daal,42.1,3789.0,90.0,
MDM001662,2025-08-26,Tuesday,0,SCH0225,Kumar & Co.,Kumar Group,Rice,Chawal,44.7,1788.0,40.0,PAID
MDM008572,2025-08-26,Tuesday,0,SCH0253,Sharma Traders,Sharma Group,Rice,Rice,,1468.0,,PAID
MDM009602,2025-08-26,Tuesday,0,SCH0265,Singh Agro,Singh Group,Wheat,gehun,47.1,1413.0,30.0,PENDING
MDM000490,2025-08-26,Tuesday,0,SCH0269,Sharma Traders,Sharma Group,Wheat,Atta,19.8,594.0,30.0,PENDING
MDM005864,2025-08-26,Tuesday,0,SCH0273,Goyal Enterprises,Goyal Group,Pulses / Dal,Pulses,24.7,2223.0,90.0,PAID
MDM010443,2025-08-26,Tuesday,0,SCH0276,Sharma Traders,Sharma Group,Pulses / Dal,dal,41.7,3753.0,90.0,PENDING
MDM005288,2025-08-26,Tuesday,0,SCH0319,Kumar & Co.,Kumar Group,Pulses / Dal,Lentils,,2943.0,,PAID
MDM008793,2025-08-26,Tuesday,0,SCH0345,Goyal Rice Mill,Goyal Group,Pulses / Dal,Lentils,59.0,5310.0,90.0,
MDM008980,2025-08-26,Tuesday,0,SCH0352,Kumar & Co.,Kumar Group,Wheat,Atta,16.8,504.0,30.0,DUE
MDM001204,2025-08-26,Tuesday,0,SCH0356,Goyal Rice Mill,Goyal Group,Wheat,Wheat,,1569.0,,PENDING
MDM009490,2025-08-26,Tuesday,0,SCH0370,Sharma Traders,Sharma Group,Rice,chawal,52.0,2080.0,40.0,PAID
MDM010142,2025-08-26,Tuesday,0,SCH0391,Singh Agro,Singh Group,Mustard Oil,Sarson Tel,48.7,,,PAID
MDM007827,2025-08-26,Tuesday,0,SCH0440,Goyal Enterprises,Goyal Group,Pulses / Dal,Dal,24.8,2232.0,90.0,PAID
MDM004900,2025-08-26,Tuesday,0,SCH0445,Singh Agro,Singh Group,Rice,Chawal,15.1,604.0,40.0,PENDING
MDM006373,2025-08-26,Tuesday,0,SCH0448,Goyal Rice Mill,Goyal Group,Mustard Oil,Oil,41.7,5004.0,120.0,PENDING
MDM000233,2025-08-26,Tuesday,0,SCH0459,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,dal,,1962.0,,PAID
MDM006201,2025-08-26,Tuesday,0,SCH0467,S. Agro Works,Singh Group,Mustard Oil,Mustard Oil,25.6,3072.0,120.0,PAID
MDM000240,2025-08-26,Tuesday,0,SCH0467,Goyal Rice Mill,Goyal Group,Mustard Oil,Sarson Tel,58.5,7020.0,120.0,PAID
MDM001787,2025-08-26,Tuesday,0,SCH0527,Kumar Supplies,Kumar Supplies Group,Rice,RICE,21.5,860.0,40.0,PAID
MDM004006,2025-08-26,Tuesday,0,SCH0530,Sharma Traders,Sharma Group,Rice,Chawal,39.7,1588.0,40.0,PENDING
MDM003391,2025-08-26,Tuesday,0,SCH0550,Singh Brothers,Singh Group,Wheat,Atta,,975.0,,DUE
MDM008242,2025-08-26,Tuesday,0,SCH0556,Kumar General Store,Kumar Group,Pulses / Dal,Daal,18.3,1647.0,90.0,DUE
MDM007690,2025-08-27,Wednesday,0,SCH0007,S. Agro Works,Singh Group,Rice,Chawal,47.6,1904.0,40.0,DUE
MDM007346,2025-08-27,Wednesday,0,SCH0035,Sharma & Sons,Sharma Group,Pulses / Dal,Pulses,59.0,,,DUE
MDM007475,2025-08-27,Wednesday,0,SCH0047,Kumar & Co.,Kumar Group,Wheat,Atta,28.3,849.0,30.0,PENDING
MDM002337,2025-08-27,Wednesday,0,SCH0074,Kumar & Co.,Kumar Group,Mustard Oil,Oil,47.1,5652.0,120.0,PAID
MDM011957,2025-08-27,Wednesday,0,SCH0078,Goyal Enterprises,Goyal Group,Wheat,WHEAT,40.1,1203.0,30.0,PENDING
MDM005715,2025-08-27,Wednesday,0,SCH0126,Kumar General Store,Kumar Group,Mustard Oil,Cooking Oil,43.8,5256.0,120.0,PENDING
MDM005585,2025-08-27,Wednesday,0,SCH0205,Kumar Supplies,Kumar Supplies Group,Rice,Rice,,,,PAID
MDM004107,2025-08-27,Wednesday,0,SCH0205,Kumar & Co.,Kumar Group,Wheat,Wheat,49.4,1482.0,30.0,
MDM006662,2025-08-27,Wednesday,0,SCH0219,Singh Brothers,Singh Group,Pulses / Dal,Dal,,4941.0,,PAID
MDM006133,2025-08-27,Wednesday,0,SCH0248,Kumar & Co.,Kumar Group,Wheat,WHEAT,51.8,1554.0,30.0,PAID
MDM004439,2025-08-27,Wednesday,0,SCH0297,Singh Brothers,Singh Group,Mustard Oil,Sarson Tel,39.2,4704.0,120.0,PAID
MDM002011,2025-08-27,Wednesday,0,SCH0297,Sharma Traders,Sharma Group,Mustard Oil,Mustard Oil,27.6,3312.0,120.0,PENDING
MDM003657,2025-08-27,Wednesday,0,SCH0315,Sharma & Sons,Sharma Group,Mustard Oil,Oil,,2820.0,,PENDING
MDM008818,2025-08-27,Wednesday,0,SCH0325,Sharma Traders,Sharma Group,Pulses / Dal,Daal,,4887.0,,PAID
MDM001532,2025-08-27,Wednesday,0,SCH0328,Kumar Supplies,Kumar Supplies Group,Wheat,gehun,23.0,690.0,30.0,PENDING
MDM008099,2025-08-27,Wednesday,0,SCH0340,Sharma Traders,Sharma Group,Wheat,WHEAT,21.5,645.0,30.0,PAID
MDM002871,2025-08-27,Wednesday,0,SCH0361,Goyal Rice Mill,Goyal Group,Mustard Oil,Mustard Oil,29.3,3516.0,120.0,PAID
MDM007032,2025-08-27,Wednesday,0,SCH0363,Kumar Supplies,Kumar Supplies Group,Pulses / Dal,Daal,18.5,1665.0,90.0,PAID
MDM009206,2025-08-27,Wednesday,0,SCH0366,Goyal Rice Mill,Goyal Group,Pulses / Dal,Pulses,27.7,2493.0,90.0,PAID
MDM006744,2025-08-27,Wednesday,0,SCH0373,Kumar & Co.,Kumar Group,Pulses / Dal,Pulses,28.1,2529.0,90.0,DUE
MDM009632,2025-08-27,Wednesday,0,SCH0398,Singh Brothers,Singh Group,Rice,chawal,51.4,2056.0,40.0,
MDM002547,2025-08-27,Wednesday,0,SCH0404,Goyal Rice Mill,Goyal Group,Pulses / Dal,Dal,28.7,,,PAID
MDM003718,2025-08-27,Wednesday,0,SCH0413,Singh Agro,Singh Group,Rice,RICE,49.1,1964.0,40.0,PAID
MDM002626,2025-08-27,Wednesday,0,SCH0415,Kumar General Store,Kumar Group,Rice,Rice,47.5,1900.0,40.0,PENDING
MDM011572,2025-08-27,Wednesday,0,SCH0436,Kumar & Co.,Kumar Group,Mustard Oil,Oil,40.5,4860.0,120.0,DUE
MDM008971,2025-08-27,Wednesday,0,SCH0454,Kumar General Store,Kumar Group,Pulses / Dal,Pulses,41.2,3708.0,90.0,PAID
MDM007111,2025-08-27,Wednesday,0,SCH0466,Kumar General Store,Kumar Group,Mustard Oil,Sarson Tel,39.4,4728.0,120.0,PENDING
MDM007991,2025-08-27,Wednesday,0,SCH0470,Sharma Traders,Sharma Group,Wheat,Wheat,51.1,1533.0,30.0,
MDM005127,2025-08-27,Wednesday,0,SCH0471,Singh Agro,Singh Group,Mustard Oil,Sarson Tel,31.9,3828.0,120.0,PAID
MDM009101,2025-08-27,Wednesday,0,SCH0475,Singh Agro,Singh Group,Rice,Rice,24.7,988.0,40.0,PAID
MDM010711,2025-08-27,Wednesday,0,SCH0475,Singh Brothers,Singh Group,Wheat,Gehun,16.2,,,DUE
MDM000342,2025-08-27,Wednesday,0,SCH0480,Sharma Traders,Sharma Group,Mustard Oil,Cooking Oil,10.0,1200.0,120.0,
MDM006235,2025-08-27,Wednesday,0,SCH0515,Sharma Traders,Sharma Group,Pulses / Dal,Dal,30.1,2709.0,90.0,PAID
MDM003024,2025-08-27,Wednesday,0,SCH0521,Sharma Traders,Sharma Group,Mustard Oil,Sarson Tel,42.8,5136.0,120.0,
MDM003910,2025-08-27,Wednesday,0,SCH0533,Kumar & Co.,Kumar Group,Mustard Oil,Mustard Oil,,4656.0,,PENDING
MDM009020,2025-08-27,Wednesday,0,SCH0534,Goyal Rice Mill,Goyal Group,Wheat,Wheat,43.4,1302.0,30.0,PAID
MDM006196,2025-08-27,Wednesday,0,SCH0551,Goyal Enterprises,Goyal Group,Wheat,WHEAT,16.2,486.0,30.0,PENDING
MDM010470,2025-08-27,Wednesday,0,SCH0576,Kumar Supplies,Kumar Supplies Group,Rice,Chawal,39.5,1580.0,40.0,PENDING
MDM001090,2025-08-28,Thursday,0,SCH0007,Sharma & Sons,Sharma Group,Pulses / Dal,Pulses,27.8,2502.0,90.0,PAID
MDM003701,2025-08-28,Thursday,0,SCH0018,Sharma & Sons,Sharma Group,Wheat,Gehun,34.3,1029.0,30.0,PAID
MDM005793,2025-08-28,Thursday,0,SCH0031,Sharma & Sons,Sharma Group,Rice,Chawal,39.0,1560.0,40.0,
MDM007940,2025-08-28,Thursday,0,SCH0037,Singh Brothers,Singh Group,Pulses / Dal,Daal,,1476.0,,PENDING
MDM000390,2025-08-28,Thursday,0,SCH0071,Kumar & Co.,Kumar Group,Wheat,Atta,32.6,978.0,30.0,PENDING
MDM006195,2025-08-28,Thursday,0,SCH0088,S. Agro Works,Singh Group,Wheat,Gehun,,1713.0,,PAID
MDM004977,2025-08-28,Thursday,0,SCH0099,Singh Brothers,Singh Group,Pulses / Dal,dal,,1332.0,,PENDING
MDM007708,2025-08-28,Thursday,0,SCH0115,S. Agro Works,Singh Group,Wheat,gehun,,990.0,,
MDM003338,2025-08-28,Thursday,0,SCH0131,Kumar General Store,Kumar Group,Mustard Oil,Oil,17.2,,,PAID
MDM011466,2025-08-28,Thursday,0,SCH0140,Kumar & Co.,Kumar Group,Pulses / Dal,Dal,32.3,2907.0,90.0,PAID
MDM005812,2025-08-28,Thursday,0,SCH0158,Goyal Enterprises,Goyal Group,Mustard Oil,Cooking Oil,11.4,1368.0,120.0,PAID
MDM011462,2025-08-28,Thursday,0,SCH0168,Sharma & Sons,Sharma Group,Wheat,Gehun,49.8,1494.0,30.0,PAID
MDM006762,2025-08-28,Thursday,0,SCH0169,Goyal Rice Mill,Goyal Group,Mustard Oil,Mustard Oil,16.7,2004.0,120.0,PENDING
MDM006878,2025-08-28,Thursday,0,SCH0178,Singh Agro,Singh Group,Rice,chawal,29.9,1196.0,40.0,PAID
MDM002663,2025-08-28,Thursday,0,SCH0182,Kumar General Store,Kumar Group,Pulses / Dal,Pulses,50.1,4509.0,90.0,PAID
