record_id,attendance_date,day_of_week,school_id,grade,total_students,present_students,attendance_rate_raw,attendance_rate_capped,teacher_present,marked_by,is_sunday,is_proxy_attendance,is_attendance_overflow,quality_status
ATT0006305,2025-08-17,Sunday,SCH0385,5,165,121,0.7333,0.7333,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0003227,2025-08-17,Sunday,SCH0388,5,258,278,1.0775,1.0,1.0,Headmaster,1,0,1,INVALID_OVERFLOW
ATT0018608,2025-08-17,Sunday,SCH0397,8,133,146,1.0977,1.0,1.0,Admin,1,0,1,INVALID_OVERFLOW
ATT0002038,2025-08-17,Sunday,SCH0407,5,249,249,1.0,1.0,,Admin,1,1,0,SUSPICIOUS_PROXY
ATT0003522,2025-08-17,Sunday,SCH0413,1,264,264,1.0,1.0,1.0,Admin,1,1,0,SUSPICIOUS_PROXY
ATT0000746,2025-08-17,Sunday,SCH0414,5,275,180,0.6545,0.6545,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0012977,2025-08-17,Sunday,SCH0424,4,206,206,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0005521,2025-08-17,Sunday,SCH0431,5,81,64,0.7901,0.7901,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0012821,2025-08-17,Sunday,SCH0438,6,121,90,0.7438,0.7438,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0009540,2025-08-17,Sunday,SCH0451,3,110,110,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0018664,2025-08-17,Sunday,SCH0478,7,110,73,0.6636,0.6636,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0015368,2025-08-17,Sunday,SCH0479,4,60,60,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0017734,2025-08-17,Sunday,SCH0481,2,205,205,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0003529,2025-08-17,Sunday,SCH0514,3,178,118,0.6629,0.6629,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0007355,2025-08-17,Sunday,SCH0518,1,291,227,0.7801,0.7801,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0015950,2025-08-17,Sunday,SCH0530,1,249,227,0.9116,0.9116,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0004112,2025-08-17,Sunday,SCH0537,1,171,141,0.8246,0.8246,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0015104,2025-08-17,Sunday,SCH0549,9,144,88,0.6111,0.6111,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0011632,2025-08-17,Sunday,SCH0553,10,217,217,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0008100,2025-08-17,Sunday,SCH0571,9,178,178,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0019639,2025-08-18,Monday,SCH0003,4,277,204,0.7365,0.7365,1.0,Headmaster,0,0,0,VALID
ATT0007200,2025-08-18,Monday,SCH0014,3,71,53,0.7465,0.7465,1.0,Admin,0,0,0,VALID
ATT0007875,2025-08-18,Monday,SCH0027,2,100,63,0.63,0.63,1.0,Headmaster,0,0,0,VALID
ATT0002252,2025-08-18,Monday,SCH0028,7,66,43,0.6515,0.6515,1.0,Clerk,0,0,0,VALID
ATT0013754,2025-08-18,Monday,SCH0033,2,176,138,0.7841,0.7841,1.0,Class Teacher,0,0,0,VALID
ATT0008932,2025-08-18,Monday,SCH0035,5,157,146,0.9299,0.9299,1.0,Clerk,0,0,0,VALID
ATT0016447,2025-08-18,Monday,SCH0047,7,226,136,0.6018,0.6018,,,0,0,0,VALID
ATT0005416,2025-08-18,Monday,SCH0048,5,98,72,0.7347,0.7347,,,0,0,0,VALID
ATT0008059,2025-08-18,Monday,SCH0051,1,298,235,0.7886,0.7886,1.0,Headmaster,0,0,0,VALID
ATT0010786,2025-08-18,Monday,SCH0064,10,62,40,0.6452,0.6452,1.0,Admin,0,0,0,VALID
ATT0011976,2025-08-18,Monday,SCH0073,10,222,234,1.0541,1.0,0.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0011183,2025-08-18,Monday,SCH0090,10,96,70,0.7292,0.7292,1.0,Headmaster,0,0,0,VALID
ATT0003773,2025-08-18,Monday,SCH0093,5,60,52,0.8667,0.8667,0.0,Headmaster,0,0,0,VALID
ATT0003149,2025-08-18,Monday,SCH0123,4,101,79,0.7822,0.7822,1.0,,0,0,0,VALID
ATT0006992,2025-08-18,Monday,SCH0124,4,98,83,0.8469,0.8469,1.0,Headmaster,0,0,0,VALID
ATT_GEN_000285,2025-08-18,Monday,SCH0126,9,67,49,0.7313,0.7313,1.0,Headmaster,0,0,0,VALID
ATT0016208,2025-08-18,Monday,SCH0169,3,195,190,0.9744,0.9744,1.0,Class Teacher,0,0,0,VALID
ATT0007165,2025-08-18,Monday,SCH0173,10,193,137,0.7098,0.7098,1.0,Headmaster,0,0,0,VALID
ATT0013252,2025-08-18,Monday,SCH0199,5,183,114,0.623,0.623,1.0,Clerk,0,0,0,VALID
ATT0019247,2025-08-18,Monday,SCH0203,9,196,121,0.6173,0.6173,0.0,Headmaster,0,0,0,VALID
ATT0005285,2025-08-18,Monday,SCH0249,2,226,218,0.9646,0.9646,,Headmaster,0,0,0,VALID
ATT0006868,2025-08-18,Monday,SCH0271,5,150,108,0.72,0.72,1.0,,0,0,0,VALID
ATT0013780,2025-08-18,Monday,SCH0282,7,247,175,0.7085,0.7085,1.0,Headmaster,0,0,0,VALID
ATT0005739,2025-08-18,Monday,SCH0290,2,182,121,0.6648,0.6648,1.0,Class Teacher,0,0,0,VALID
ATT0019585,2025-08-18,Monday,SCH0294,2,293,275,0.9386,0.9386,1.0,Headmaster,0,0,0,VALID
ATT0009619,2025-08-18,Monday,SCH0298,4,86,60,0.6977,0.6977,1.0,Class Teacher,0,0,0,VALID
ATT0000192,2025-08-18,Monday,SCH0319,7,234,229,0.9786,0.9786,1.0,,0,0,0,VALID
ATT0003250,2025-08-18,Monday,SCH0323,3,297,276,0.9293,0.9293,1.0,Clerk,0,0,0,VALID
ATT0015772,2025-08-18,Monday,SCH0333,5,260,165,0.6346,0.6346,1.0,Clerk,0,0,0,VALID
ATT0008074,2025-08-18,Monday,SCH0334,8,94,59,0.6277,0.6277,,Headmaster,0,0,0,VALID
ATT0019126,2025-08-18,Monday,SCH0337,5,117,72,0.6154,0.6154,1.0,Admin,0,0,0,VALID
ATT0006454,2025-08-18,Monday,SCH0341,5,217,212,0.977,0.977,,Admin,0,0,0,VALID
ATT0012342,2025-08-18,Monday,SCH0344,2,162,151,0.9321,0.9321,1.0,,0,0,0,VALID
ATT0014879,2025-08-18,Monday,SCH0355,4,159,143,0.8994,0.8994,1.0,Class Teacher,0,0,0,VALID
ATT0005417,2025-08-18,Monday,SCH0358,2,226,221,0.9779,0.9779,1.0,Headmaster,0,0,0,VALID
ATT0018417,2025-08-18,Monday,SCH0379,2,252,189,0.75,0.75,0.0,Admin,0,0,0,VALID
ATT0005743,2025-08-18,Monday,SCH0382,9,203,153,0.7537,0.7537,1.0,Clerk,0,0,0,VALID
ATT0018920,2025-08-18,Monday,SCH0387,7,287,274,0.9547,0.9547,0.0,,0,0,0,VALID
ATT0002327,2025-08-18,Monday,SCH0390,8,184,161,0.875,0.875,1.0,Headmaster,0,0,0,VALID
ATT0010267,2025-08-18,Monday,SCH0393,1,278,226,0.8129,0.8129,1.0,Clerk,0,0,0,VALID
ATT0017857,2025-08-18,Monday,SCH0409,2,128,79,0.6172,0.6172,1.0,Clerk,0,0,0,VALID
ATT0005453,2025-08-18,Monday,SCH0409,6,257,240,0.9339,0.9339,0.0,Clerk,0,0,0,VALID
ATT0002951,2025-08-18,Monday,SCH0417,2,292,278,0.9521,0.9521,1.0,,0,0,0,VALID
ATT0016306,2025-08-18,Monday,SCH0429,8,119,84,0.7059,0.7059,1.0,Headmaster,0,0,0,VALID
ATT0004736,2025-08-18,Monday,SCH0430,3,138,99,0.7174,0.7174,1.0,Class Teacher,0,0,0,VALID
ATT0005820,2025-08-18,Monday,SCH0432,8,231,224,0.9697,0.9697,1.0,,0,0,0,VALID
ATT0016569,2025-08-18,Monday,SCH0435,4,266,221,0.8308,0.8308,1.0,,0,0,0,VALID
ATT0018787,2025-08-18,Monday,SCH0437,5,138,120,0.8696,0.8696,1.0,Clerk,0,0,0,VALID
ATT0003993,2025-08-18,Monday,SCH0443,8,294,199,0.6769,0.6769,1.0,Headmaster,0,0,0,VALID
ATT0005120,2025-08-18,Monday,SCH0456,2,261,165,0.6322,0.6322,1.0,Headmaster,0,0,0,VALID
ATT0006683,2025-08-18,Monday,SCH0470,6,186,115,0.6183,0.6183,1.0,,0,0,0,VALID
ATT0000194,2025-08-18,Monday,SCH0484,5,204,213,1.0441,1.0,,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0002843,2025-08-18,Monday,SCH0495,2,245,212,0.8653,0.8653,1.0,Headmaster,0,0,0,VALID
ATT_GEN_000239,2025-08-18,Monday,SCH0501,9,219,132,0.6027,0.6027,1.0,Headmaster,0,0,0,VALID
ATT0008461,2025-08-18,Monday,SCH0529,2,293,232,0.7918,0.7918,1.0,Admin,0,0,0,VALID
ATT0006812,2025-08-18,Monday,SCH0530,2,125,87,0.696,0.696,0.0,Class Teacher,0,0,0,VALID
ATT0018822,2025-08-18,Monday,SCH0541,1,47,31,0.6596,0.6596,1.0,,0,0,0,VALID
ATT0015308,2025-08-18,Monday,SCH0549,3,124,85,0.6855,0.6855,1.0,Clerk,0,0,0,VALID
ATT0006176,2025-08-18,Monday,SCH0558,4,300,252,0.84,0.84,1.0,Headmaster,0,0,0,VALID
ATT0018331,2025-08-18,Monday,SCH0570,5,295,256,0.8678,0.8678,0.0,Admin,0,0,0,VALID
ATT0003091,2025-08-18,Monday,SCH0583,4,81,48,0.5926,0.5926,1.0,,0,0,0,VALID
ATT0014220,2025-08-18,Monday,SCH0595,5,137,114,0.8321,0.8321,1.0,,0,0,0,VALID
ATT0000795,2025-08-19,Tuesday,SCH0002,8,240,225,0.9375,0.9375,0.0,,0,0,0,VALID
ATT0000501,2025-08-19,Tuesday,SCH0004,2,258,212,0.8217,0.8217,1.0,Headmaster,0,0,0,VALID
ATT0017960,2025-08-19,Tuesday,SCH0005,5,97,94,0.9691,0.9691,1.0,Class Teacher,0,0,0,VALID
ATT0006531,2025-08-19,Tuesday,SCH0010,2,201,190,0.9453,0.9453,1.0,Clerk,0,0,0,VALID
ATT0009026,2025-08-19,Tuesday,SCH0052,3,273,179,0.6557,0.6557,1.0,,0,0,0,VALID
ATT0006817,2025-08-19,Tuesday,SCH0081,4,74,54,0.7297,0.7297,0.0,,0,0,0,VALID
ATT0004652,2025-08-19,Tuesday,SCH0083,3,242,225,0.9298,0.9298,0.0,Headmaster,0,0,0,VALID
ATT0015809,2025-08-19,Tuesday,SCH0100,4,260,187,0.7192,0.7192,0.0,Headmaster,0,0,0,VALID
ATT0016670,2025-08-19,Tuesday,SCH0102,2,280,290,1.0357,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0003691,2025-08-19,Tuesday,SCH0136,9,286,188,0.6573,0.6573,1.0,Headmaster,0,0,0,VALID
ATT0002407,2025-08-19,Tuesday,SCH0148,3,99,81,0.8182,0.8182,1.0,Admin,0,0,0,VALID
ATT0012999,2025-08-19,Tuesday,SCH0170,9,226,173,0.7655,0.7655,1.0,Clerk,0,0,0,VALID
ATT0006202,2025-08-19,Tuesday,SCH0173,9,51,33,0.6471,0.6471,1.0,Class Teacher,0,0,0,VALID
ATT0011398,2025-08-19,Tuesday,SCH0176,1,252,192,0.7619,0.7619,1.0,Clerk,0,0,0,VALID
ATT0009411,2025-08-19,Tuesday,SCH0193,5,294,271,0.9218,0.9218,0.0,,0,0,0,VALID
ATT0013140,2025-08-19,Tuesday,SCH0201,7,65,49,0.7538,0.7538,1.0,Admin,0,0,0,VALID
ATT0013321,2025-08-19,Tuesday,SCH0203,5,279,250,0.8961,0.8961,0.0,Headmaster,0,0,0,VALID
ATT0000391,2025-08-19,Tuesday,SCH0227,5,217,163,0.7512,0.7512,1.0,Headmaster,0,0,0,VALID
ATT0015568,2025-08-19,Tuesday,SCH0232,3,55,44,0.8,0.8,1.0,Class Teacher,0,0,0,VALID
ATT0012671,2025-08-19,Tuesday,SCH0246,5,141,92,0.6525,0.6525,1.0,Admin,0,0,0,VALID
ATT0009978,2025-08-19,Tuesday,SCH0267,1,205,159,0.7756,0.7756,0.0,Clerk,0,0,0,VALID
ATT0003467,2025-08-19,Tuesday,SCH0279,4,190,124,0.6526,0.6526,1.0,,0,0,0,VALID
ATT0010354,2025-08-19,Tuesday,SCH0281,4,70,45,0.6429,0.6429,1.0,Clerk,0,0,0,VALID
ATT0016638,2025-08-19,Tuesday,SCH0282,7,74,65,0.8784,0.8784,1.0,Admin,0,0,0,VALID
ATT0017684,2025-08-19,Tuesday,SCH0288,7,45,41,0.9111,0.9111,1.0,Clerk,0,0,0,VALID
ATT0019685,2025-08-19,Tuesday,SCH0321,2,63,41,0.6508,0.6508,1.0,Class Teacher,0,0,0,VALID
ATT0006747,2025-08-19,Tuesday,SCH0323,9,150,123,0.82,0.82,1.0,Headmaster,0,0,0,VALID
ATT0001734,2025-08-19,Tuesday,SCH0329,3,185,118,0.6378,0.6378,1.0,Clerk,0,0,0,VALID
ATT0006203,2025-08-19,Tuesday,SCH0335,6,44,31,0.7045,0.7045,0.0,Clerk,0,0,0,VALID
ATT0007821,2025-08-19,Tuesday,SCH0354,9,80,70,0.875,0.875,1.0,Headmaster,0,0,0,VALID
ATT0002815,2025-08-19,Tuesday,SCH0380,10,273,209,0.7656,0.7656,1.0,Headmaster,0,0,0,VALID
ATT_GEN_000245,2025-08-19,Tuesday,SCH0381,9,261,184,0.705,0.705,1.0,Headmaster,0,0,0,VALID
ATT0010452,2025-08-19,Tuesday,SCH0384,5,122,111,0.9098,0.9098,1.0,Clerk,0,0,0,VALID
ATT0008354,2025-08-19,Tuesday,SCH0399,4,256,161,0.6289,0.6289,1.0,,0,0,0,VALID
ATT0018077,2025-08-19,Tuesday,SCH0411,5,212,152,0.717,0.717,1.0,Class Teacher,0,0,0,VALID
ATT0013259,2025-08-19,Tuesday,SCH0413,2,295,216,0.7322,0.7322,1.0,Class Teacher,0,0,0,VALID
ATT0019098,2025-08-19,Tuesday,SCH0418,3,136,131,0.9632,0.9632,1.0,Clerk,0,0,0,VALID
ATT0011045,2025-08-19,Tuesday,SCH0421,10,73,56,0.7671,0.7671,1.0,Clerk,0,0,0,VALID
ATT0011128,2025-08-19,Tuesday,SCH0445,8,106,74,0.6981,0.6981,,Headmaster,0,0,0,VALID
ATT0000756,2025-08-19,Tuesday,SCH0447,2,188,176,0.9362,0.9362,1.0,Admin,0,0,0,VALID
ATT0004038,2025-08-19,Tuesday,SCH0448,4,183,156,0.8525,0.8525,1.0,Clerk,0,0,0,VALID
ATT0008902,2025-08-19,Tuesday,SCH0455,5,246,200,0.813,0.813,0.0,Admin,0,0,0,VALID
ATT0017722,2025-08-19,Tuesday,SCH0457,1,58,43,0.7414,0.7414,1.0,Headmaster,0,0,0,VALID
ATT0007068,2025-08-19,Tuesday,SCH0474,2,102,77,0.7549,0.7549,1.0,Admin,0,0,0,VALID
ATT0016811,2025-08-19,Tuesday,SCH0485,1,284,253,0.8908,0.8908,1.0,Clerk,0,0,0,VALID
ATT0012966,2025-08-19,Tuesday,SCH0487,5,78,51,0.6538,0.6538,1.0,Clerk,0,0,0,VALID
ATT0003846,2025-08-19,Tuesday,SCH0500,8,271,182,0.6716,0.6716,,Headmaster,0,0,0,VALID
ATT0003560,2025-08-19,Tuesday,SCH0528,5,217,186,0.8571,0.8571,1.0,Headmaster,0,0,0,VALID
ATT0005525,2025-08-19,Tuesday,SCH0539,4,242,172,0.7107,0.7107,1.0,Class Teacher,0,0,0,VALID
ATT0007888,2025-08-19,Tuesday,SCH0539,8,256,162,0.6328,0.6328,1.0,,0,0,0,VALID
ATT0012526,2025-08-19,Tuesday,SCH0540,7,125,101,0.808,0.808,1.0,Headmaster,0,0,0,VALID
ATT0011265,2025-08-19,Tuesday,SCH0578,9,270,186,0.6889,0.6889,1.0,Headmaster,0,0,0,VALID
ATT0009548,2025-08-19,Tuesday,SCH0590,4,289,197,0.6817,0.6817,1.0,Class Teacher,0,0,0,VALID
ATT0009075,2025-08-20,Wednesday,SCH0001,3,274,249,0.9088,0.9088,1.0,Headmaster,0,0,0,VALID
ATT0019689,2025-08-20,Wednesday,SCH0013,7,161,101,0.6273,0.6273,1.0,Headmaster,0,0,0,VALID
ATT0010249,2025-08-20,Wednesday,SCH0019,5,173,142,0.8208,0.8208,1.0,Class Teacher,0,0,0,VALID
ATT0019315,2025-08-20,Wednesday,SCH0024,3,118,133,1.1271,1.0,1.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0012338,2025-08-20,Wednesday,SCH0027,5,253,172,0.6798,0.6798,1.0,Headmaster,0,0,0,VALID
ATT0014472,2025-08-20,Wednesday,SCH0062,7,120,90,0.75,0.75,1.0,Class Teacher,0,0,0,VALID
ATT0012796,2025-08-20,Wednesday,SCH0074,5,105,73,0.6952,0.6952,1.0,Class Teacher,0,0,0,VALID
ATT0019669,2025-08-20,Wednesday,SCH0090,3,59,41,0.6949,0.6949,1.0,Clerk,0,0,0,VALID
ATT0011110,2025-08-20,Wednesday,SCH0112,8,273,202,0.7399,0.7399,0.0,Headmaster,0,0,0,VALID
ATT0004570,2025-08-20,Wednesday,SCH0152,4,152,111,0.7303,0.7303,1.0,Admin,0,0,0,VALID
ATT0013365,2025-08-20,Wednesday,SCH0154,8,84,52,0.619,0.619,0.0,Headmaster,0,0,0,VALID
ATT0017001,2025-08-20,Wednesday,SCH0155,3,224,135,0.6027,0.6027,0.0,Headmaster,0,0,0,VALID
ATT0006072,2025-08-20,Wednesday,SCH0157,2,103,95,0.9223,0.9223,1.0,Headmaster,0,0,0,VALID
ATT0004195,2025-08-20,Wednesday,SCH0158,4,95,81,0.8526,0.8526,1.0,Admin,0,0,0,VALID
ATT0004500,2025-08-20,Wednesday,SCH0171,9,78,74,0.9487,0.9487,1.0,,0,0,0,VALID
ATT0015643,2025-08-20,Wednesday,SCH0174,7,106,64,0.6038,0.6038,0.0,Clerk,0,0,0,VALID
ATT0015611,2025-08-20,Wednesday,SCH0198,1,289,268,0.9273,0.9273,1.0,Clerk,0,0,0,VALID
ATT0018238,2025-08-20,Wednesday,SCH0203,10,61,59,0.9672,0.9672,,Headmaster,0,0,0,VALID
ATT0001311,2025-08-20,Wednesday,SCH0231,6,255,178,0.698,0.698,0.0,,0,0,0,VALID
ATT0006635,2025-08-20,Wednesday,SCH0269,5,261,181,0.6935,0.6935,1.0,Headmaster,0,0,0,VALID
ATT0008329,2025-08-20,Wednesday,SCH0270,8,104,64,0.6154,0.6154,1.0,Clerk,0,0,0,VALID
ATT0004045,2025-08-20,Wednesday,SCH0274,1,49,34,0.6939,0.6939,1.0,,0,0,0,VALID
ATT_GEN_000074,2025-08-20,Wednesday,SCH0279,3,279,185,0.6631,0.6631,0.0,Headmaster,0,0,0,VALID
ATT0011113,2025-08-20,Wednesday,SCH0294,3,184,164,0.8913,0.8913,,Admin,0,0,0,VALID
ATT0006277,2025-08-20,Wednesday,SCH0298,2,126,85,0.6746,0.6746,0.0,Headmaster,0,0,0,VALID
ATT0010517,2025-08-20,Wednesday,SCH0299,2,215,209,0.9721,0.9721,1.0,Headmaster,0,0,0,VALID
ATT0019274,2025-08-20,Wednesday,SCH0323,8,254,213,0.8386,0.8386,1.0,Headmaster,0,0,0,VALID
ATT0003894,2025-08-20,Wednesday,SCH0333,3,228,195,0.8553,0.8553,0.0,,0,0,0,VALID
ATT0014794,2025-08-20,Wednesday,SCH0343,2,68,47,0.6912,0.6912,1.0,Clerk,0,0,0,VALID
ATT0016385,2025-08-20,Wednesday,SCH0343,2,44,33,0.75,0.75,1.0,Clerk,0,0,0,VALID
ATT0010160,2025-08-20,Wednesday,SCH0344,4,270,194,0.7185,0.7185,0.0,Headmaster,0,0,0,VALID
ATT0012587,2025-08-20,Wednesday,SCH0354,4,249,190,0.7631,0.7631,1.0,Class Teacher,0,0,0,VALID
ATT0010623,2025-08-20,Wednesday,SCH0404,5,184,180,0.9783,0.9783,1.0,Headmaster,0,0,0,VALID
ATT0005282,2025-08-20,Wednesday,SCH0405,1,295,254,0.861,0.861,1.0,Clerk,0,0,0,VALID
ATT0016529,2025-08-20,Wednesday,SCH0410,1,156,96,0.6154,0.6154,1.0,Headmaster,0,0,0,VALID
ATT0008203,2025-08-20,Wednesday,SCH0413,1,285,272,0.9544,0.9544,1.0,Clerk,0,0,0,VALID
ATT0014307,2025-08-20,Wednesday,SCH0441,2,270,249,0.9222,0.9222,1.0,Admin,0,0,0,VALID
ATT0011752,2025-08-20,Wednesday,SCH0452,9,194,116,0.5979,0.5979,1.0,Headmaster,0,0,0,VALID
ATT0013603,2025-08-20,Wednesday,SCH0458,1,231,182,0.7879,0.7879,1.0,Class Teacher,0,0,0,VALID
ATT_GEN_000218,2025-08-20,Wednesday,SCH0464,1,71,48,0.6761,0.6761,1.0,Admin,0,0,0,VALID
ATT0017532,2025-08-20,Wednesday,SCH0497,5,281,262,0.9324,0.9324,1.0,Headmaster,0,0,0,VALID
ATT0012198,2025-08-20,Wednesday,SCH0506,2,169,145,0.858,0.858,1.0,Clerk,0,0,0,VALID
ATT0013281,2025-08-20,Wednesday,SCH0536,2,45,30,0.6667,0.6667,1.0,Admin,0,0,0,VALID
ATT0016818,2025-08-20,Wednesday,SCH0539,8,262,254,0.9695,0.9695,1.0,Admin,0,0,0,VALID
ATT0008441,2025-08-20,Wednesday,SCH0543,1,189,194,1.0265,1.0,1.0,Headmaster,0,0,1,INVALID_OVERFLOW
ATT0009724,2025-08-20,Wednesday,SCH0556,1,291,213,0.732,0.732,0.0,Headmaster,0,0,0,VALID
ATT0014083,2025-08-20,Wednesday,SCH0585,3,157,131,0.8344,0.8344,0.0,Admin,0,0,0,VALID
ATT_GEN_000010,2025-08-20,Wednesday,SCH0586,5,55,45,0.8182,0.8182,0.0,Headmaster,0,0,0,VALID
ATT0017983,2025-08-21,Thursday,SCH0011,2,267,216,0.809,0.809,0.0,Headmaster,0,0,0,VALID
ATT0014144,2025-08-21,Thursday,SCH0018,1,263,243,0.924,0.924,1.0,Headmaster,0,0,0,VALID
ATT0007198,2025-08-21,Thursday,SCH0019,2,89,75,0.8427,0.8427,1.0,Clerk,0,0,0,VALID
ATT0012321,2025-08-21,Thursday,SCH0050,3,98,61,0.6224,0.6224,1.0,Clerk,0,0,0,VALID
ATT0010069,2025-08-21,Thursday,SCH0061,1,259,245,0.9459,0.9459,1.0,Headmaster,0,0,0,VALID
ATT0013083,2025-08-21,Thursday,SCH0063,1,271,170,0.6273,0.6273,1.0,Headmaster,0,0,0,VALID
ATT0011898,2025-08-21,Thursday,SCH0087,1,207,154,0.744,0.744,0.0,Headmaster,0,0,0,VALID
ATT0007556,2025-08-21,Thursday,SCH0104,2,225,201,0.8933,0.8933,1.0,Clerk,0,0,0,VALID
ATT0012343,2025-08-21,Thursday,SCH0142,1,101,117,1.1584,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0009059,2025-08-21,Thursday,SCH0160,7,186,156,0.8387,0.8387,1.0,Admin,0,0,0,VALID
ATT0009040,2025-08-21,Thursday,SCH0174,10,163,132,0.8098,0.8098,0.0,Clerk,0,0,0,VALID
ATT0018725,2025-08-21,Thursday,SCH0175,5,291,264,0.9072,0.9072,1.0,,0,0,0,VALID
ATT0010361,2025-08-21,Thursday,SCH0180,7,188,134,0.7128,0.7128,1.0,,0,0,0,VALID
ATT0013035,2025-08-21,Thursday,SCH0180,4,259,164,0.6332,0.6332,1.0,Headmaster,0,0,0,VALID
ATT0011335,2025-08-21,Thursday,SCH0181,3,126,90,0.7143,0.7143,1.0,Class Teacher,0,0,0,VALID
ATT0006201,2025-08-21,Thursday,SCH0184,4,277,269,0.9711,0.9711,1.0,Headmaster,0,0,0,VALID
ATT0006145,2025-08-21,Thursday,SCH0190,1,55,34,0.6182,0.6182,1.0,,0,0,0,VALID
ATT0005753,2025-08-21,Thursday,SCH0207,2,300,277,0.9233,0.9233,1.0,Class Teacher,0,0,0,VALID
ATT0009902,2025-08-21,Thursday,SCH0214,3,188,144,0.766,0.766,1.0,Admin,0,0,0,VALID
ATT0014745,2025-08-21,Thursday,SCH0215,6,95,84,0.8842,0.8842,1.0,Headmaster,0,0,0,VALID
ATT0000241,2025-08-21,Thursday,SCH0219,1,127,116,0.9134,0.9134,1.0,Clerk,0,0,0,VALID
ATT0001038,2025-08-21,Thursday,SCH0241,8,130,102,0.7846,0.7846,0.0,Headmaster,0,0,0,VALID
ATT0016060,2025-08-21,Thursday,SCH0267,9,124,87,0.7016,0.7016,1.0,Class Teacher,0,0,0,VALID
ATT0014149,2025-08-21,Thursday,SCH0272,6,162,118,0.7284,0.7284,1.0,Admin,0,0,0,VALID
ATT0004087,2025-08-21,Thursday,SCH0280,5,100,81,0.81,0.81,1.0,Clerk,0,0,0,VALID
ATT0000338,2025-08-21,Thursday,SCH0302,10,86,62,0.7209,0.7209,1.0,,0,0,0,VALID
ATT0009133,2025-08-21,Thursday,SCH0313,2,142,138,0.9718,0.9718,1.0,,0,0,0,VALID
ATT0008395,2025-08-21,Thursday,SCH0315,3,103,65,0.6311,0.6311,1.0,,0,0,0,VALID
ATT0010306,2025-08-21,Thursday,SCH0323,4,48,35,0.7292,0.7292,1.0,Clerk,0,0,0,VALID
ATT_GEN_000098,2025-08-21,Thursday,SCH0327,3,48,41,0.8542,0.8542,1.0,Class Teacher,0,0,0,VALID
ATT0018698,2025-08-21,Thursday,SCH0328,2,287,202,0.7038,0.7038,1.0,Headmaster,0,0,0,VALID
ATT0017238,2025-08-21,Thursday,SCH0333,8,135,129,0.9556,0.9556,0.0,,0,0,0,VALID
ATT0011990,2025-08-21,Thursday,SCH0341,9,121,107,0.8843,0.8843,1.0,Headmaster,0,0,0,VALID
ATT0009712,2025-08-21,Thursday,SCH0344,4,283,272,0.9611,0.9611,0.0,Headmaster,0,0,0,VALID
ATT_GEN_000261,2025-08-21,Thursday,SCH0353,7,235,174,0.7404,0.7404,0.0,Class Teacher,0,0,0,VALID
ATT0000388,2025-08-21,Thursday,SCH0370,5,255,219,0.8588,0.8588,1.0,Admin,0,0,0,VALID
ATT0007254,2025-08-21,Thursday,SCH0387,2,232,163,0.7026,0.7026,1.0,Class Teacher,0,0,0,VALID
ATT0019515,2025-08-21,Thursday,SCH0393,3,107,66,0.6168,0.6168,,Clerk,0,0,0,VALID
ATT0012309,2025-08-21,Thursday,SCH0431,5,110,66,0.6,0.6,1.0,Admin,0,0,0,VALID
ATT0019096,2025-08-21,Thursday,SCH0436,5,166,102,0.6145,0.6145,0.0,Clerk,0,0,0,VALID
ATT0018137,2025-08-21,Thursday,SCH0444,9,206,181,0.8786,0.8786,1.0,Headmaster,0,0,0,VALID
ATT0006302,2025-08-21,Thursday,SCH0465,3,144,122,0.8472,0.8472,,Class Teacher,0,0,0,VALID
ATT0014261,2025-08-21,Thursday,SCH0468,3,222,141,0.6351,0.6351,0.0,Admin,0,0,0,VALID
ATT0016687,2025-08-21,Thursday,SCH0471,5,298,223,0.7483,0.7483,1.0,Class Teacher,0,0,0,VALID
ATT0013410,2025-08-21,Thursday,SCH0472,8,233,205,0.8798,0.8798,1.0,Clerk,0,0,0,VALID
